fixed acidity,volatile acidity,critric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
10.17689225,0.22,0.272934215,9.7,0.19255388,50.11174378,166.0136084,0.9965,3.182815022,0.560019444,11.66545197,6
14.53485973,0.46,0.672109809,6.2,0.05093842,24.29107885,194.5991558,0.9928,3.029805823,0.3564018,10.07663287,6
13.38442072,0.27,1.449057981,1.2,0.183231032,135.8768588,140.9219033,0.9911,2.998605822,0.250476845,12.06863432,6
11.30209773,0.26,0.907547426,8.1,0.135752932,154.5853141,402.5852728,0.99558,2.735158286,0.629117824,12.49566962,6
12.64207182,0.2,1.054765031,7.8,0.100745473,15.39844331,51.03582987,0.9964,2.877110311,0.736298223,10.94849087,5
14.32859965,0.29,1.52171539,7.6,0.102189116,39.43190376,283.1697979,0.9928,3.570565233,0.819526723,10.89073835,7
6.575581427,0.15,0.257325905,6,0.295326548,153.8609175,204.4718074,0.99192,3.619608487,0.875355391,11.09407708,7
6.585028531,0.34,1.345585326,7.6,0.071143468,30.51677169,239.5634874,0.9965,2.752943455,0.552078591,8.546631162,4
10.68051693,0.28,0.201890116,3.2,0.314932652,232.1939691,380.0289578,0.996,3.065813411,0.620324507,9.261733081,5
11.23267817,0.27,1.135789844,16.1,0.054805777,154.8529749,255.4228596,0.9984,3.390905997,0.985576183,12.40731054,7
3.295643839,0.23,1.419225851,10.7,0.197458053,221.0025954,268.0525502,0.9969,3.425120042,0.380722342,12.45532333,6
12.40304346,0.3,1.684135452,10,0.233517619,70.65480569,185.0241896,0.9982,3.8246599,0.848178036,10.80335099,6
13.86358042,0.615,0.239959668,12,0.327473567,172.1389087,186.0630027,0.99727,3.260938795,0.566292531,11.35658592,6
9.537851056,0.27,1.302567609,2,0.018116449,45.11162584,76.51463718,0.9944,3.089383572,0.936787159,8.848446357,5
9.086957333,0.34,0.549443496,9,0.268182042,115.6055459,373.7516076,0.9936,2.818924484,0.542604272,12.40099672,6
3.537696639,0.24,1.487839543,3.8,0.332220213,229.2379874,366.0063004,0.9911,3.126625043,0.222561438,10.28600652,6
13.78636566,0.31,0.991434884,14.35,0.234716542,105.4032156,225.0391059,1.00013,3.175256787,0.966269818,13.72953669,6
7.142539962,0.38,0.128062924,5,0.275087974,143.920026,117.421253,0.9942,2.745319639,0.922998689,8.679480096,5
14.36834343,0.15,1.518548544,14.7,0.054222052,88.90035097,164.5807244,0.99792,3.366097189,0.386918496,9.427755478,6
10.06911907,0.18,1.120842543,10.3,0.042733946,260.2474991,183.6268626,0.99519,3.160085219,0.307457703,11.36114209,7
4.268053572,0.25,0.825371639,7.8,0.110278177,9.537723958,48.0736891,0.9956,2.806920719,1.044384829,12.77413602,5
12.95328752,0.29,0.23038742,6.7,0.281120605,40.78302659,291.8588994,0.9938,3.770330122,0.712712548,11.2336949,6
3.326527494,0.15,1.066770699,5,0.01096933,140.8094585,154.4165485,0.9946,2.758842094,0.378925035,11.87213899,5
11.69102225,0.26,1.328361625,9.4,0.2148867,30.34501686,262.8126512,0.9982,3.085297447,0.239415456,10.79594514,5
8.804235578,0.48,0.665684118,7,0.341178939,282.7518366,249.4464304,0.9918,3.069104159,0.539742615,9.320563466,6
9.051714889,0.32,1.065363225,2.6,0.15545065,159.9814931,10.21449497,0.98936,3.300623822,0.547182082,13.08947409,7
7.601031609,0.14,1.450784836,1.2,0.259233724,15.33757612,389.3747286,0.99116,3.842970966,0.255567169,9.23010297,5
4.829927347,0.3,1.223430494,6.2,0.29622673,84.03889914,203.1660148,0.99071,2.880753594,0.764814735,8.941495143,5
11.6214491,0.28,0.162859232,8.9,0.086520964,192.262657,94.92605383,0.99455,2.867830342,0.414678878,11.92582316,6
3.138419582,0.11,0.826344933,8.6,0.135272445,69.12687343,208.4680415,0.99454,2.859357511,0.857321612,12.17417692,5
7.147078801,0.39,1.059117099,10.7,0.320580828,136.674165,285.0610944,0.99657,3.769754539,0.63064785,12.8031101,6
9.789706911,0.24,0.687611633,12.3,0.102288123,201.5401968,412.6073371,0.9954,3.349820702,1.037682076,8.568077342,7
7.380587319,0.2,0.18795395,11.6,0.230630074,63.65452043,86.96822478,0.997,2.805934342,0.545456815,9.447698783,5
4.135098118,0.36,1.231921517,4.6,0.235671798,45.50516907,86.76319324,0.9909,3.030396161,0.69384881,11.29932407,5
9.412088974,0.13,0.372795873,1.6,0.124734175,219.0290594,114.6152205,0.9928,3.65396638,0.419573034,10.58129426,7
7.181139229,0.46,0.30530557,16.8,0.169135899,134.9303956,335.3484328,0.9993,3.286244377,0.480671728,9.91120745,5
14.14602271,0.27,1.463155353,6.3,0.333521242,214.2419532,38.01383406,0.99282,2.901159901,0.791488673,10.831988,7
6.090220289,0.19,1.752404167,12.8,0.272560329,134.5332093,425.6079623,0.9986,3.356638617,0.419486444,10.41257473,5
3.451968409,0.3,1.211803392,1.3,0.270787713,5.24436132,237.8236049,0.9948,3.328218666,0.893002944,9.657531411,4
8.967014294,0.42,1.383403797,2.8,0.123661212,51.45295407,161.9530159,0.99,3.561211322,0.796851227,8.8896157,6
3.541959323,0.17,0.589765254,2,0.141174403,278.4009261,53.6798851,0.99152,3.786448401,0.485985701,11.09103958,7
6.001006681,0.32,0.032668902,1.9,0.294883244,59.2901994,190.9932464,0.99,3.198899646,0.888047448,10.29344052,6
8.898026012,0.39,1.080385016,4.9,0.205859331,39.17001586,51.9884857,0.9918,3.23356768,0.464125677,10.26569917,5
6.673997169,0.17,1.166453443,2.9,0.264452644,76.59516711,69.90346196,0.99243,3.446282723,0.852501767,8.195045902,6
8.060645103,0.18,0.869818583,1.5,0.194967669,170.810619,220.6227136,0.993,3.313223181,0.792987176,13.31310751,6
14.96615922,0.24,1.642729855,3.95,0.315710196,33.07019407,94.60739334,0.99146,3.430217345,0.897407077,8.78925756,6
7.821974144,0.23,1.230767566,1.5,0.088313285,188.2103219,263.1810319,0.98976,3.060563002,0.841520512,11.59684988,7
7.434253367,0.44,1.45219494,11.2,0.101729319,87.41111668,306.0849386,0.9948,3.134159645,0.285879413,8.588088211,5
6.271878409,0.53,0.669995071,0.8,0.070741401,37.67111726,119.1823725,0.993,3.526482647,0.696547557,12.1489202,5
6.704028576,0.28,0.491058449,7.1,0.053490256,201.3747292,334.7553864,0.99528,3.133258231,0.249359212,8.562386857,5
9.867280006,0.21,0.192838267,1.6,0.115950947,107.8210406,360.224372,0.9907,2.720637633,0.263200182,11.22518568,6
13.4426468,0.38,0.320582553,7.5,0.006295499,288.5014117,45.36011931,0.99535,2.996798042,0.744305801,10.52405827,7
12.16931937,0.14,1.527144682,1,0.286879832,198.3101396,134.8446147,0.99043,3.39676099,1.015800327,11.92734325,7
3.189898887,0.16,0.452528984,2.2,0.048760385,226.5399931,443.0382973,0.9914,2.971662053,0.457130544,9.721433282,6
3.716125018,0.2,0.631793533,1.7,0.172572953,93.16023654,29.97644993,0.9924,3.364423027,0.690174615,13.35003878,6
4.983848457,0.29,0.346741705,8.95,0.119247558,238.6658423,218.5639096,0.9968,3.747645799,0.397938052,9.209587985,6
12.30478128,0.27,1.280854122,4.5,0.141878224,3.800152939,236.4818363,0.98956,3.27946572,1.009863525,12.22113644,7
7.235755685,0.25,0.081448338,7.6,0.228802423,44.89112802,64.76073313,0.9956,2.847649172,1.075909094,11.40400412,5
12.10447889,0.29,1.495650429,8.6,0.153150825,72.46722475,58.36283838,0.9967,2.757724757,0.278615982,10.2945956,5
5.01010046,0.23,0.221013442,1.5,0.022010991,16.65310583,133.6867302,0.9892,2.928461506,0.820672959,12.38202591,6
6.612582581,0.15,0.437923784,6.2,0.313808948,156.358876,230.2611384,0.99471,3.710973606,0.825547202,11.69541065,6
9.557737617,0.29,1.330185913,15.6,0.194749602,245.77733,59.45649892,0.9962,2.727350306,0.804634097,9.502399782,6
13.97085119,0.31,1.129719391,1.2,0.119756057,65.77045787,247.3293444,0.99208,3.132799021,0.349483987,9.324229722,5
4.213686163,0.32,1.434745381,10.6,0.064865499,107.5780603,256.2632129,0.9978,3.698746545,0.942957618,11.93886459,6
13.31518923,0.29,1.129208764,13,0.323456633,67.26359441,10.49632947,0.9986,2.906986988,0.899824834,11.18026226,6
8.419419548,0.21,0.589230922,1.6,0.006308645,94.12681004,141.5332534,0.98946,3.567958221,1.031578955,14.01376778,7
14.06422804,0.26,1.313479023,12.5,0.229867478,288.3785562,27.80294594,0.9972,3.296720316,0.457002612,13.64542009,7
9.216094038,0.32,0.475989197,10.4,0.085937836,47.07215015,61.25481592,0.99692,3.21167075,0.549842632,10.21528431,5
3.334171006,0.32,1.323373701,7.7,0.171580577,182.3694078,170.7465353,0.9961,3.465837292,0.567101451,11.52479196,5
3.841727123,0.345,0.525356869,1.9,0.07296555,244.2197978,40.61524394,0.9936,2.726991588,0.576556468,10.75650308,5
13.98293366,0.19,1.012170827,1.1,0.323638714,144.5544807,207.134065,0.9907,2.730181509,0.552430268,13.44173343,7
13.37503316,0.36,0.830467985,1.6,0.000674178,129.9178677,397.2017318,0.98965,3.80495243,0.507808851,11.65912837,7
5.986589493,0.3,0.945280178,2,0.020815883,60.19327187,348.7865339,0.99382,3.474565907,0.816872318,13.67411944,6
6.338699932,0.32,1.010633892,1.3,0.129522185,138.0665388,104.9686278,0.98802,3.255830465,0.88112555,11.26317958,7
4.810978103,0.32,1.250279791,1.5,0.061105264,75.76405267,441.0218743,0.9918,2.893607241,0.374503924,9.399594702,4
12.47255676,0.14,1.329253119,1.2,0.037381199,229.5009902,31.06233457,0.99084,3.342769377,0.977799406,10.61993026,7
6.611468461,0.24,1.207216669,11.3,0.093144447,139.9733617,376.1681241,0.99381,3.48073406,0.584261836,14.05417626,7
6.781773958,0.3,1.493973998,8,0.238008007,76.82830042,102.6481858,0.99362,3.678943837,0.425935652,8.692181423,6
8.776113697,0.19,0.991220685,8,0.345909228,63.3379759,281.7575146,0.994,3.067259077,0.745020401,9.10164809,5
13.2570359,0.28,0.059341358,2,0.147484212,205.0504884,300.4958779,0.9912,3.661604899,0.870798525,10.74681838,7
10.75751374,0.21,0.180653194,8.6,0.226890286,119.1829028,150.0375162,0.9954,3.780112224,0.489603086,8.523307023,6
14.12988075,0.21,0.84662939,2.9,0.125507511,238.7346178,418.7813584,0.9913,3.59359901,0.907781834,13.5969381,8
10.44506009,0.28,0.826456598,7.3,0.073183291,268.0767916,19.6263241,0.9957,3.517831928,0.293085818,12.26489075,7
4.603095812,0.34,1.262281272,11.2,0.325606836,283.9129607,13.85105597,0.9968,3.133241836,0.246113484,13.91402714,6
4.468850216,0.18,1.398443021,12.8,0.025102043,27.99637789,17.56181048,0.99808,3.294866596,0.906811382,13.64053192,6
3.928616582,0.31,0.191775789,3.5,0.257120122,215.8404185,105.9225855,0.993,3.069952723,0.689529678,13.14878851,6
8.23548589,0.19,1.639330258,17.5,0.260643933,110.0516789,376.3308331,0.99784,2.875560652,0.264368203,9.581890991,5
3.436081552,0.32,1.065531686,1.7,0.241314044,45.73158944,358.2286244,0.992,3.810895017,0.632464779,12.65635837,5
10.78924863,0.44,0.63675353,3.1,0.111363556,127.458965,350.3245981,0.98982,3.415165775,0.88079206,13.27795276,7
6.866841789,0.25,0.935521927,4.7,0.199027794,234.4510681,257.1898517,0.9927,3.522582947,0.42093021,12.17493234,7
11.1067861,0.28,1.595027012,3.6,0.08604015,239.059496,32.71388241,0.992,3.357591639,0.501381678,11.05201938,7
11.94991127,0.25,0.574462096,3.75,0.175792128,254.0629208,296.8006108,0.99524,2.883405698,0.836933364,11.95416667,6
3.957906883,0.32,1.482809611,2.1,0.267138801,272.3535944,341.4136866,0.98974,3.566789225,0.646047877,8.908848223,6
12.80957352,0.23,0.39349541,7.1,0.262272872,105.1549445,131.8002971,0.9922,3.820995383,0.640730119,9.40844877,7
5.331574971,0.26,1.579943495,18.2,0.301205567,228.8487141,28.26265091,0.9993,3.098925096,0.687793626,11.81876588,6
12.36795464,0.26,0.55000526,1.4,0.28850808,282.0939394,203.01889,0.99216,3.219892937,0.860314505,12.73705199,7
13.48881088,0.27,0.674508351,7.6,0.336924784,132.3399541,420.4277912,0.99548,3.164031373,0.39925664,9.231197604,6
11.06360636,0.31,0.628052416,6.4,0.148485843,47.06446697,97.2907044,0.994,3.043667687,0.313958784,12.61024593,6
6.375867542,0.23,1.177379156,3.2,0.066969041,82.43475685,399.4301738,0.9928,3.300198437,0.478694886,11.13233758,5
8.38025422,0.445,1.455715738,1.4,0.209716061,72.31316326,182.5609426,0.99426,2.96851915,0.570573379,10.97512779,4
5.370181663,0.17,1.019701915,1.8,0.219036161,198.7561871,92.62074177,0.98961,3.024249109,0.316627145,13.30947836,6
10.48959765,0.42,1.387187799,10.7,0.093410078,254.1818023,375.801689,0.9959,3.689596772,0.701260803,8.182869715,6
13.88187647,0.25,0.711682908,11.3,0.315968696,231.9087603,216.5560588,0.9966,2.893834951,0.922470997,10.24101983,7
12.44224478,0.27,0.309034095,1.3,0.06387873,165.6073406,221.1364477,0.9921,3.542216068,0.434283857,12.55755312,7
4.663522181,0.37,0.423367136,6.1,0.186151584,204.1630189,15.23489702,0.98934,3.763704708,0.309309295,10.54343569,7
7.770032947,0.15,1.165720076,1.6,0.270248731,158.5812459,249.2983377,0.993,3.65759698,0.887520315,12.56849557,7
5.227462329,0.24,0.217871374,10.1,0.234715846,63.7965449,301.0480318,0.9962,3.280611123,0.853129127,8.529928205,5
10.00897746,0.19,0.61210447,1.5,0.293439022,206.5685047,241.0642672,0.9914,2.877601083,0.880801173,13.02685683,7
8.185648429,0.24,0.16749586,8.1,0.144608806,64.02253999,209.5175214,0.99596,3.026880184,0.83193628,11.7733287,5
3.627713235,0.3,0.262366538,7.8,0.168254373,241.4699822,37.79907427,0.9959,2.996682845,0.800294816,10.52761672,5
14.50863143,0.35,1.623798123,5.6,0.191649034,109.7125647,351.0732942,0.99441,3.725817386,0.929295798,8.789507471,6
11.1740842,0.31,0.402255232,2.4,0.33494391,199.390137,183.0027893,0.98867,2.83948907,0.399736252,9.890988644,6
7.217463922,0.26,1.435065094,17.85,0.222613317,112.8286669,88.78827463,1,3.819504217,0.536628164,9.375915626,6
13.88105551,0.11,0.309516133,8.8,0.005663495,233.5051876,390.1720234,0.9962,3.589419993,0.79272178,12.6564035,8
6.194959542,0.31,1.789936571,1.2,0.054185636,244.5485685,32.22538756,0.9916,3.618413877,0.448542904,9.14239908,6
3.046108994,0.26,1.17646009,8.2,0.05856006,4.736263695,326.4261206,0.99541,3.396938206,0.54783974,11.5864672,5
9.851118809,0.2,0.681818811,1.7,0.107510074,141.4996228,10.46182818,0.9939,3.463141211,0.599926523,10.22757385,6
4.034717215,0.33,1.579922056,5,0.090197437,240.7927094,195.8521033,0.9924,3.438022376,0.282750812,9.81288669,6
13.16376499,0.25,1.713549292,1.2,0.21798511,136.5099013,37.73756576,0.9938,3.82903064,0.843866737,12.64220018,7
5.398884245,0.3,1.773141969,1.5,0.08976242,70.91348912,369.2196495,0.99344,2.884707607,0.985946424,9.163340038,5
12.05109551,0.41,0.140367117,10.1,0.224812078,203.2801812,127.8907468,0.9968,2.719199032,0.60702066,10.34376273,6
6.19777014,0.26,1.4267318,6.2,0.004984017,51.30419473,209.3940388,0.99582,3.002128869,0.882126854,8.244594099,5
11.2107879,0.15,0.739632942,1.2,0.094109109,23.42800283,201.2437595,0.99137,3.634512959,0.645601465,9.895569294,6
10.73634261,0.24,0.489130654,1.7,0.245819001,285.2249621,112.6495831,0.992,3.255609644,0.233648121,11.17833133,7
4.616811464,0.17,0.604533544,1,0.057369313,85.19210152,15.68094487,0.993,2.842846792,0.786331859,11.582464,5
5.307426008,0.26,0.493246039,10.9,0.27537397,35.15359467,45.34140092,0.99432,2.80083178,1.01774451,13.87435619,6
7.961548327,0.18,0.778711414,13.1,0.269910445,105.1178514,134.0031178,1,3.201565299,0.567266852,10.14731722,5
10.504809,0.33,1.64952781,1.3,0.291519687,23.52553398,395.2097928,0.99035,3.56296804,0.276038109,11.217679,6
6.787401465,0.25,0.612075113,11.8,0.021077981,89.28620657,164.9908538,0.99524,3.744243178,0.849143256,11.91894093,7
8.395034648,0.24,0.039561751,2.5,0.015540853,21.96921675,83.09784743,0.9911,2.806294876,0.715655383,10.05034741,5
7.903319142,0.26,0.226985338,15.15,0.306452592,32.87546114,40.40214375,0.9976,3.689894249,0.767555659,10.39473766,6
13.2557712,0.26,0.263900337,8.2,0.074256545,38.07928581,12.51908379,0.996,3.469924249,0.931260242,8.10097252,6
12.58190392,0.37,1.640466102,2.85,0.026830076,272.7224504,198.1230523,0.9911,3.550908589,0.69598322,9.223312479,7
5.858379195,0.34,0.429553605,3.3,0.330958369,243.2686206,250.6260583,0.99031,2.985317621,0.724091121,11.84636979,6
10.30956816,0.27,1.403040516,18.75,0.217626571,239.0415372,120.4816709,1.0002,2.924004389,0.646575977,10.32281159,6
14.56156758,0.35,1.26547995,1.6,0.138224977,124.7278289,285.3689503,0.9928,3.619107998,1.059549555,8.145993105,6
10.00557342,0.13,0.276945731,12.85,0.250226054,225.2137059,199.7374297,0.99581,3.159896958,0.591388238,12.51631438,7
4.092888493,0.24,1.499521561,0.95,0.276951852,248.778188,280.3551249,0.99033,3.462431414,1.007244541,10.76356632,6
8.741126217,0.24,1.697853105,1.4,0.236985143,265.2055935,143.1024534,0.99,3.10000388,0.40446221,9.212984934,6
12.79755668,0.24,0.755678216,1.4,0.041391047,190.2136578,252.8149352,0.9927,3.800961867,0.642572328,11.77782677,7
5.814684109,0.13,1.122177698,12.85,0.183060849,45.98696948,81.65937901,0.99581,3.6473193,0.528427015,9.020053088,6
14.38605631,0.18,0.722159054,2,0.29284358,8.826230417,63.91620827,0.9914,3.658982434,0.675022836,13.35154828,7
13.85806443,0.17,1.248929707,1.5,0.212457631,283.0121676,358.3545773,0.9924,3.146206666,0.59306707,13.11863667,7
13.41096331,0.28,1.456631478,1.4,0.033364458,167.8519642,423.459122,0.98836,2.780360601,0.274886274,13.37462732,7
9.29844592,0.26,0.479928387,3.5,0.331597811,90.07670557,418.902313,0.9912,2.972756675,0.686535837,8.5720533,5
9.83940363,0.32,0.014685747,8.7,0.032166637,286.0794557,309.4355195,0.99146,3.322611375,0.289374687,12.22750267,7
3.93902551,0.18,1.205039034,1,0.190542307,198.8079111,179.1349925,0.99032,3.498607675,0.348012861,10.85213787,6
3.32441268,0.19,0.543361765,10.9,0.20057489,267.5630484,240.5690163,0.99752,3.090821241,0.489565854,13.09298647,6
4.207386645,0.26,1.574802481,8,0.293172325,136.1231345,300.3970629,0.99536,2.721432995,0.924016799,10.55880288,5
7.825107529,0.29,0.29702854,1.4,0.015219871,17.18492758,241.1423627,0.9937,2.854158635,1.014654871,13.32369183,5
8.641278735,0.49,1.23132409,7,0.262272715,233.2599725,19.6717597,0.9952,2.912767467,1.008925807,9.318846703,6
3.111197388,0.25,0.231191314,9.05,0.209402224,287.5982916,143.7313941,0.9936,3.070437192,0.758448235,8.129327475,6
3.12613556,0.26,1.469851173,7.9,0.060261945,36.62010343,381.1190789,0.9963,3.803573802,0.792320259,11.57575672,5
14.9351009,0.26,0.79025894,7.1,0.122402669,287.869921,221.2009646,0.99544,3.490194517,0.71178178,13.61273615,8
10.61690658,0.26,0.565865348,1.6,0.198617556,168.0318789,281.7185765,0.9965,3.761841398,0.797081109,12.81309855,6
7.899033294,0.39,0.48098396,4.3,0.150155543,271.21276,51.11529368,0.993,3.752539278,0.546861051,8.128078591,6
13.21050455,0.36,0.18356052,10.1,0.262746439,251.0730153,328.5506869,0.99628,3.150561598,1.02737663,14.14101523,7
10.42268854,0.18,0.928351785,9.8,0.342103125,194.2941921,17.62902522,0.99406,3.696629185,0.679195227,12.13589321,7
7.318250756,0.17,0.865857051,1.6,0.158735396,130.3360005,267.5309348,0.991,3.479626251,1.040031089,12.24625546,7
12.45665411,0.42,0.099237218,9.2,0.149323139,174.4873812,301.6649346,0.9972,3.279194797,0.929296742,10.73004091,6
4.054595278,0.26,0.14637141,1.5,0.023338069,15.72881415,11.33586128,0.9924,3.686212824,0.886648327,14.0360683,6
9.997524201,0.18,1.307487534,6.5,0.197944537,174.5703391,369.2726699,0.99276,3.205216697,0.915199974,10.56797907,7
12.27026491,0.22,0.133760013,14.4,0.263006526,12.64816941,263.1062977,0.99834,3.598606347,0.62758171,8.616697151,6
4.303190689,0.17,0.619681139,4.6,0.312700459,150.2188956,214.7051772,0.9952,2.77689442,0.278001953,8.09545287,4
14.8038441,0.19,1.103683561,1.8,0.152448608,63.12811332,132.7886243,0.9924,3.567657938,0.336915151,12.25373927,7
3.574742517,0.14,1.487691033,1.4,0.203503542,216.2178558,392.9973387,0.99164,3.708200022,0.996578331,10.15702341,6
6.081261451,0.17,1.0098897,14.1,0.284532405,155.4727818,12.72947105,1.0006,3.843314164,1.067712106,11.14768489,6
9.32344711,0.23,1.623548201,3.9,0.292687458,89.44458599,325.8923584,0.9922,3.393977652,0.710680455,11.11723922,6
6.220539941,0.28,1.309943925,6.8,0.102000828,237.5833544,164.2041837,0.9953,3.352010836,0.442146691,10.89489674,6
10.7575588,0.48,0.039822814,10.4,0.274183751,49.63204042,448.1421175,0.99748,3.40230015,0.239866958,14.11193396,5
10.52689605,0.27,1.647820831,3.2,0.102015312,282.0986072,94.05114836,0.99129,3.837275378,1.024119084,10.43357096,8
11.03435272,0.17,0.366360018,1.5,0.250955312,167.3427557,80.57332149,0.9938,2.984751132,0.643889279,9.214067485,6
7.155402471,0.24,1.038077938,11,0.0495861,69.77642066,36.96912453,0.9965,3.303805666,0.717258381,8.478265003,5
12.61351057,0.26,1.164318735,1.2,0.132483738,170.2642008,134.2613529,0.9921,3.492238051,0.962889111,10.07300686,7
6.006678322,0.28,1.066106803,10.2,0.073113383,275.2717553,193.6667149,0.9972,3.215973502,0.874503833,10.61070823,6
12.26563081,0.21,1.569970023,1.9,0.101877308,203.2354964,336.768617,0.9913,3.706785103,0.643082503,13.93542148,8
12.83658391,0.2,1.261981132,1.5,0.140822796,218.4210136,184.543083,0.99021,3.569044892,0.372085443,9.135982975,7
8.669899498,0.15,1.66430241,4.3,0.213590424,45.25103948,317.0798445,0.99422,2.867087621,1.052200065,11.33976273,5
4.386113348,0.18,0.228139251,1.2,0.259844004,206.6051765,286.4934166,0.99199,3.140174427,0.722929981,8.507877324,5
9.477634266,0.18,1.036207597,6.4,0.09490017,106.8020809,383.2180958,0.9956,3.05913142,0.787682819,12.65945437,6
4.713641627,0.25,0.30344247,2.2,0.279293814,134.5964772,433.3936178,0.9898,3.803114717,0.915802018,9.550415686,6
3.9722353,0.32,1.539666853,1.4,0.283690463,224.5600303,168.3496566,0.99335,2.765716951,0.956782547,11.0347327,5
11.07969386,0.22,1.793562342,12.1,0.268001235,113.2315802,255.7252904,0.99481,3.560149416,0.497376312,12.69654584,7
9.99452927,0.33,0.161781613,7.6,0.095795616,234.8173193,352.3445186,0.99679,3.359432126,0.784030749,10.00721922,6
12.18936327,0.22,0.906603109,12.05,0.282899549,162.539028,115.1294217,0.99856,3.038118406,1.016538582,11.89875153,6
13.145799,0.17,0.60559295,6.9,0.08762879,150.0207043,156.1569394,0.99322,3.433776886,0.753108711,8.630609756,7
5.027671096,0.29,0.146129848,8.1,0.078511426,133.366704,147.7621528,0.9966,3.036473178,0.800363185,12.89536999,5
5.50489793,0.28,1.040528843,2,0.306286317,232.2605007,252.229517,0.9934,3.097492027,0.782309129,13.52123276,6
10.09769864,0.24,1.245106702,2.9,0.166653878,272.0974652,293.39246,0.99052,2.741260216,1.01846402,13.28175563,7
8.565013247,0.3,1.536080535,9.4,0.343518731,164.0629969,195.2227458,0.9964,3.464935427,0.231409714,9.85195172,5
14.87016948,0.4,0.85142121,13.7,0.012397006,24.2398115,302.4852671,0.9986,3.333631423,0.883070205,13.96896866,6
10.98389542,0.38,0.052765729,9.8,0.15792735,74.97317586,195.1111968,0.9971,3.271276271,0.376355015,10.02709645,5
9.671311414,0.21,1.181191359,1.4,0.275161249,186.6374958,288.5172289,0.9958,2.904804712,0.972143346,10.1667579,5
9.486482565,0.22,0.970401401,2.1,0.058533709,30.32815661,70.51431689,0.9951,3.694426258,0.592057374,8.166971799,5
6.995339352,0.2,0.982101437,1.7,0.290906134,107.3605216,82.45534957,0.9938,3.661655409,0.409184679,10.40977729,5
3.12304335,0.21,1.104294111,7,0.04764116,224.5517779,233.7523605,0.99206,3.116816845,0.255644204,13.26719557,6
14.00253205,0.2,1.457647472,1.2,0.069085328,21.58930413,53.04790487,0.9921,3.526125325,0.447592934,13.67521969,7
12.98878254,0.155,0.889781761,2.3,0.046095313,59.93566253,107.3176029,0.9934,3.054004886,0.622332997,9.427416355,6
11.34542818,0.24,1.03831072,1.1,0.243113667,150.430778,309.8798724,0.9913,3.126974986,0.352916388,10.4428764,6
9.757407346,0.22,0.567116427,13.9,0.197991391,41.0981712,183.6457303,0.99672,3.03273254,0.453252853,13.81509147,6
8.193268543,0.37,0.185213893,10.5,0.117742758,250.9237525,61.3606259,0.9975,2.75095808,1.045746719,11.60050163,6
9.482714796,0.32,0.186735845,1.6,0.219255396,73.48650112,333.5826749,0.9956,2.811666091,0.629930517,12.00262504,5
6.459032874,0.24,1.596695022,1.7,0.057439985,288.962146,424.0636056,0.9903,2.940520589,1.019503495,12.69992587,7
10.0503421,0.24,1.322410656,1.4,0.153281467,128.4966965,81.3701737,0.9934,3.305696122,0.43565053,9.896305625,6
12.88230919,0.24,1.498180087,2.3,0.089120248,237.4831647,268.3777043,0.99207,3.555447605,0.623361332,9.690551072,7
7.100493513,0.38,1.409709729,4.6,0.076981304,80.97748908,364.5796314,0.9931,3.034774552,0.316002307,11.26366148,5
9.59854374,0.22,0.81992448,2.7,0.316327461,238.7129736,79.82083331,0.9898,3.463747462,0.482262088,11.51727009,7
7.419911048,0.26,1.683398591,6.4,0.125304836,111.5634376,180.6054678,0.9954,3.691243619,0.885114209,8.774025617,6
10.91802887,0.61,1.501601189,12.1,0.134113574,76.86758337,20.47016341,0.9993,2.877600374,0.764432112,11.56382695,5
6.054639383,0.23,0.420910985,1.3,0.249508001,186.952663,97.12078075,0.99304,3.5170062,0.811724512,13.9416613,6
3.274372397,0.3,0.728144117,7.2,0.093159382,28.195216,63.00711544,0.99595,3.430934183,0.73023971,11.39694434,5
3.452310199,0.22,0.42907749,12,0.340253274,220.5410646,47.11259133,0.9983,2.922296893,1.07575823,9.130965265,5
12.06986524,0.25,0.74758117,3.3,0.305232473,275.4524434,343.0586892,0.99256,2.759197559,0.523777075,10.28992653,6
12.94022999,0.26,0.489060333,4.35,0.251077767,200.1793771,9.554992937,0.98934,3.72600142,0.482316057,12.41899969,8
6.502793611,0.22,1.775909199,11.6,0.198048225,150.1423458,326.0790061,0.99526,3.435642705,1.00809749,12.76112616,7
3.629370781,0.19,1.176900877,8.9,0.100963153,118.7123504,62.41628527,0.9954,3.620789006,0.989615548,11.95138647,6
4.411535633,0.36,0.923730757,1.6,0.042219983,257.7927379,227.4283283,0.9944,3.606005302,1.031212583,10.36183079,6
9.826773009,0.23,1.046113765,7.7,0.296421927,67.01170087,85.74292301,0.9941,2.976382732,0.336288249,8.252296221,5
13.87767187,0.32,1.385503559,9.5,0.034146503,169.4772697,19.53592645,0.99367,3.190510213,0.247281963,8.174055542,6
6.548146988,0.23,1.659996594,1,0.206720491,261.230294,440.9290457,0.9941,3.258014968,0.886122068,12.76791211,6
4.35857199,0.42,0.489892927,5,0.237506392,35.71944171,52.62149594,0.992,3.652087646,0.740892369,10.072879,5
4.622832852,0.44,1.768557739,4.3,0.329537897,228.4497819,310.2355391,0.99015,3.799596375,0.715909413,12.9908552,7
